,0,1,2
222,-0.026812032,0.89118814,-0.31592444
223,0.80876523,-0.5834617,1.5033437
224,-0.8595044,-1.7447556,0.86055
225,-1.8697865,-1.6075667,-0.48162407
226,-1.6919628,1.4664437,2.262541
227,0.011528823,-0.31560513,1.6286756
228,-0.9860528,0.15047666,1.3860052
229,-0.80425954,-2.8796113,0.8110478
230,2.5327406,-1.4094591,-0.7317802
231,-0.42814153,0.6073005,3.1213677
232,-1.404753,-0.76571935,2.2397194
233,-0.21147819,-2.6398556,0.80088717
234,-1.8318026,-1.2540907,0.1027601
235,-1.3785344,-1.9008701,-0.3424112
236,-1.5705771,0.022117862,1.2747396
237,-0.5779064,-2.50962,1.0882715
238,-1.4749265,-0.7204744,1.092407
239,-0.22510445,-2.0939806,1.5473225
240,-0.74636096,-2.5574312,-0.46030265
241,-0.5555445,-0.92927027,-0.39337024
242,-1.1719993,-0.09362131,0.446074
243,-1.4406713,-1.5870035,0.94271624
244,-0.011661912,-0.8450393,0.17543375
245,1.101443,-2.4352596,-0.7585294
246,-0.8678334,0.90086603,-0.026729748
247,-1.262637,-0.46606526,1.7297478
248,-2.3675458,0.13732006,1.1052096
249,-1.4470664,0.7063141,1.383583
250,-0.6186917,0.2301333,2.274285
251,-0.849022,0.4801927,2.3210716
252,-1.4388168,-0.76621675,2.2753024
253,-2.5563056,-1.7367167,-0.11605584
254,-0.5521336,-1.5032269,1.8735607
255,0.9122663,-0.24618474,0.71386105
256,-0.8758762,-1.7756853,1.1664386
257,-1.417938,0.80092007,-2.5929205
258,-0.87681687,-1.4270058,1.2638804
259,-1.4351233,-0.6242881,1.7805605
260,0.39828414,-0.9017928,0.057160374
261,-2.0190609,-1.2226849,0.35001853
262,-2.2882922,0.30544066,2.176824
263,-1.7356801,-0.76101655,0.98291194
264,-1.4117199,-0.25201696,0.7209829
265,-0.9610828,-1.4273889,-0.13783775
266,-1.3156627,-1.100979,1.129887
267,-1.7082909,1.1954492,1.1674218
268,0.3175299,-0.03230018,3.161418
269,0.05327112,-2.1822448,0.7393891
270,1.178396,-0.75757146,0.5446237
271,-0.9364771,0.44609624,0.30181748
272,0.47941107,-1.5082835,1.2044656
273,-0.07590409,-0.47650376,1.6471697
274,-1.0018775,-1.3205358,1.0976621
275,-1.551376,-0.98527116,-0.56942415
276,-0.11292868,0.2111903,1.7389638
277,-1.1188917,0.11813609,0.24837786
278,-0.9589314,-1.5127593,1.508353
279,1.3231931,-1.7908206,1.532723
280,0.94763803,-0.77622163,0.060902424
281,-0.05849247,-2.5171406,1.0627825
282,-0.28533337,-2.0860565,-0.17190032
283,-0.41246346,-2.035878,0.39248174
284,-0.38402364,-0.39435628,2.203865
285,-0.3191472,-1.4758652,1.0502213
286,-0.6757857,0.7867402,1.205751
287,-0.20017734,-2.1565883,1.7507979
288,-2.2625504,-1.2088627,0.8055981
289,-2.2304907,-1.2025555,0.69184893
290,-0.8184838,0.42678088,2.6922836
291,-0.19689652,-0.4639634,0.34603631
292,-1.4031464,-0.7553627,-0.29803458
293,0.52563816,0.8291277,1.1107614
294,-1.4227794,-0.37097666,-2.6336176
295,-0.29309127,0.20001774,3.061681
296,-1.5004925,-1.0100577,0.21918379
297,-1.564806,-1.0274042,0.83925325
298,-0.5593692,-1.852232,-0.060629334
299,-0.24623497,-1.6689357,-0.35473546
300,-1.1173308,-0.8249469,1.0989622
301,-1.766101,-0.5528979,0.825692
302,-1.0385062,1.7241485,0.13804588
303,-3.2809706,0.59420294,1.0817517
304,-1.0095872,-2.3815553,1.1653491
305,0.3371803,0.0018337654,1.747131
306,-2.053297,-1.1965218,0.13270934
307,-0.22652873,-2.2366326,0.022862053
308,-1.9205589,-0.75245917,1.5054455
309,-2.326822,-0.9132654,0.86485946
310,-1.450098,-0.8113129,-0.7445031
311,-0.8646556,-0.1477393,1.1588472
312,-1.3620225,2.2357576,0.13314097
313,-1.2007037,-1.6595672,1.4407984
314,0.27733922,-0.6848848,-0.543136
315,-0.37323573,-1.1570461,1.4728754
316,-0.6744174,-2.51189,1.2856143
317,-0.27756074,-2.651511,1.3165339
318,-1.6458306,0.6857156,0.13816257
319,-1.7601153,-1.2368065,-1.8691247
320,0.8975927,-1.7488374,2.3367121
321,-1.4765971,-1.2201326,1.5677521
322,0.9426296,-1.1064044,1.6564711
323,-1.5771271,-0.8413854,-0.11765059
324,-0.706974,0.8790818,0.03905087
325,-2.3291762,-0.82178175,0.8624559
326,-0.32089156,-1.323262,0.046101227
327,-0.36037663,-2.979259,1.6855501
328,-0.4427036,-1.4610947,1.1966157
329,-0.7759725,-1.5878547,1.6328748
330,-0.9953269,-0.9139649,0.41749975
331,-2.829542,0.16014662,0.85336965
332,-0.48005608,-1.0639421,0.44287732
333,0.018394819,-1.4966004,0.77800655
334,-0.8778147,-0.05512871,1.8585925
335,-1.5275463,-0.81385624,1.2009318
336,-1.8296919,-0.7308594,0.60987383
337,-0.9587074,-2.1368954,-0.025801543
338,0.0017685746,-0.18077073,1.2780627
339,-2.0732524,-1.3675517,0.8898056
340,-0.54922336,-0.41801742,2.1060278
341,-0.9700893,-2.436261,0.6144709
342,-2.1266909,-1.0242728,1.3331878
343,-2.391901,1.6795601,0.3557585
344,-1.4121591,-1.0945412,1.6211907
345,-0.27216208,0.052676372,1.7242234
346,0.002035123,-1.786746,-0.23570646
347,-0.5729647,-0.87271905,0.92297506
348,-0.5880339,0.06544491,0.7274508
349,-0.9253802,-1.3320732,0.7925849
350,0.14920343,-0.9160349,0.95344996
351,-0.765332,0.13723488,1.2122421
352,-1.2999761,-1.813483,1.341785
353,0.3498634,-0.25589222,0.86319125
354,0.4624704,-1.8591926,-0.008521665
355,-0.2569939,-0.064227365,0.9443778
356,-0.9490517,-1.6466047,0.5746593
357,-0.31368074,-2.1527183,1.5753186
358,-1.0392659,-0.24731337,-0.6560438
359,-0.63722473,-0.67429274,2.3565385
360,-2.1774454,-0.809959,0.469861
361,-1.2093551,-2.0585237,-0.65199184
362,-0.1807774,-0.7337289,1.5363767
363,0.30081445,1.0739607,0.64290154
364,-1.7059695,-0.26675674,1.2283114
365,-0.9243698,-2.030856,0.2666091
366,-1.1685743,-0.50745356,1.2010889
367,-1.2344817,-1.0596311,1.9782013
368,-0.72980237,-1.2677532,1.842431
369,-1.2379986,-1.2245002,-0.23138559
370,-0.5204342,-2.3423579,1.4954828
371,-1.2812021,-0.23178704,0.3115275
372,-1.6930497,-1.1072587,2.2345605
373,-1.1770451,-1.0299242,-0.039206512
374,-1.6279523,2.6934369,1.8636941
375,-1.097561,0.79089487,0.9031026
376,-0.17651941,-1.6462061,2.079856
377,-1.1029271,-0.88623804,1.6198894
378,0.47260132,-0.4250033,1.8566285
379,-0.7541805,-0.302629,0.87914115
380,-0.55868757,-1.5384806,-0.09990089
381,0.61346227,-1.3174052,1.4950403
382,-0.5653224,-1.6132817,1.2403027
383,1.277014,-2.0560076,2.489393
384,-1.6337467,-0.570486,1.4395127
385,-2.589998,-0.40339682,-0.12923442
386,-1.4116175,0.35166296,1.7766976
387,-1.1914793,-1.0353589,0.30857617
388,-0.3701808,-0.406043,1.120951
389,-2.1575406,-0.06930976,0.6850791
390,-1.7652867,-0.047573823,0.82279426
391,0.7021789,1.2912375,1.9183637
392,-0.40309465,-0.86148494,1.093262
393,-1.172935,-0.21334487,1.4070166
394,-1.145616,-0.011024743,1.5105236
395,-1.572165,-1.5659109,-0.14093117
396,-0.56762284,-1.6922626,1.7016879
397,-1.1483305,-1.8135715,1.2323661
398,-1.5996631,-0.5744221,-0.40972108
399,-0.7212766,-1.0473713,1.402689
400,-0.83139193,-1.9218704,1.8498911
401,-1.3664025,1.242423,2.2366703
402,0.46817118,-2.5513146,1.5456566
403,-0.39447197,-0.6921054,2.2189205
404,-0.15310523,-0.5623234,2.8352308
405,-0.52764684,-2.4194367,0.85880804
406,-1.9623183,0.6381332,1.2061762
407,0.16816501,0.14481358,1.4158177
408,-1.1732872,-0.6697882,1.6177777
409,-1.1837409,-0.20051034,1.2431834
410,0.5080204,-1.2923456,0.9221849
411,0.60222954,-0.56960076,1.5515904
412,-0.5570774,-1.2680161,1.8222936
413,-1.7943453,-0.37337533,2.0080812
414,-1.3535208,-1.5756601,2.1770666
415,0.29374766,-1.651195,1.2486874
416,-0.7666319,-0.08100757,2.3569865
417,-0.68102473,0.11401266,2.092822
418,-1.1338228,-0.69107306,0.9361233
419,-0.5241262,-0.46568087,-0.15018094
420,-0.26670685,0.3290597,0.6827426
421,-1.6758773,-0.17707258,1.7520947
422,-2.0917022,-1.2650728,1.2972504
423,-2.6834717,-1.189271,-0.08535438
424,-1.233372,1.4753824,1.4486519
425,-2.6083245,-1.5698602,1.5711273
426,0.6199943,-0.9225272,0.76919895
427,-1.5314052,-0.9184035,-0.002599864
428,-1.4103583,0.056100238,-0.45035285
429,-0.87570554,-0.12574828,-0.86696357
430,-0.904254,-0.74043363,0.19892536
431,-2.328629,-1.4415932,1.9864526
432,-2.3128471,1.6028523,0.4873516
433,-0.85537356,-0.5679686,0.99512905
434,-2.014684,-0.5760759,0.781673
435,-0.10912836,-1.8101443,2.181319
436,0.5380964,-1.5752136,1.8211082
437,-2.228367,-0.34874332,0.1962937
438,-1.1942908,-0.054276384,1.5963596
439,-2.021813,-1.1313089,0.43831798
440,-0.5990285,-1.1037471,1.0936553
441,-0.92736614,0.2143595,0.546385
442,-1.4098145,-1.5316844,1.4698107
443,-1.0192007,-1.0500176,1.075999
444,-0.1264311,-0.5093481,0.83975047
445,-1.9225043,-2.7061238,0.5025703
446,-1.2822253,0.8762561,0.652558
447,-1.476944,-0.9143812,1.540972
448,-0.89710075,-1.3380283,-0.39907983
449,-1.3983095,-0.4880329,0.5088783
450,-2.1553981,-0.42394197,0.21006325
451,1.7167381,-2.0553455,1.5378413
452,-1.153836,-1.1688081,0.33045846
453,0.27461177,0.87824625,2.4746451
454,-1.2512302,-1.189751,0.9225404
455,-0.8181067,-0.5590365,1.6890098
456,0.4858094,-1.1145338,1.0559741
457,-1.86189,-0.72592396,0.64874387
458,-0.3162161,-2.6259968,1.1561551
459,-0.69025683,0.9282533,1.9173963
460,0.99197143,-0.90732497,0.36516592
461,-0.9027497,-1.6062614,-0.30042216
462,0.20857674,-1.0561923,1.9953023
463,0.2537184,-0.7314311,0.39211506
464,-0.13371316,-0.66005504,1.3465735
465,-1.9685729,-0.045343563,1.8077611
466,0.47175357,-2.3877113,1.1081991
467,-0.9970406,-1.920298,0.23932227
468,-1.3369979,-1.7580589,0.4433543
469,-0.71831095,-0.91423976,1.208328
470,-0.970981,0.3553909,1.0319332
471,-2.0748353,-1.1695956,-0.50650096
472,-1.6469588,-0.376355,-0.049435243
473,-0.089430846,-1.4258332,1.9303832
474,-1.2293733,-0.5058437,1.1571947
475,-0.51044494,-1.7301747,0.8966462
476,0.6855689,-0.7396441,1.3777884
477,-1.3173692,-1.2226006,1.0783675
478,-1.9955372,-0.39838508,1.8941891
479,0.020150395,0.19714561,0.8706465
480,-1.6687287,-0.88177,0.97992384
481,-0.94061893,-1.7102236,-0.1980266
482,-0.8457696,-1.346976,1.2168999
483,-1.6579323,-1.4396894,0.9003182
484,-0.47058362,0.40433535,1.7214861
485,-0.46549222,-1.4645741,1.7685846
486,-1.646315,0.5442443,1.469277
487,-0.9826904,-1.7585454,0.9923197
488,-0.5561265,-0.80682206,2.8569577
489,-0.31989563,-1.1314187,-0.07369969
490,0.15109643,-0.79362315,3.4984217
491,0.48046663,-1.6300482,1.6914009
492,0.36977172,-1.5894138,1.7952013
493,-0.58889735,-1.3386977,1.171592
494,-1.2185622,-1.746512,0.4958607
495,-1.9009345,-1.9147562,0.71247643
496,-0.1171688,-0.89100474,0.83885646
497,-1.7291325,0.4002972,2.146235
498,0.9463628,-0.4126307,0.7669387
499,-0.95224184,-0.17126805,2.2873049
500,0.15646459,-0.03238866,-1.0399923
501,1.652694,-1.3173764,0.06639018
502,0.0847166,-0.66353685,1.1853343
503,0.67108935,-1.603802,1.4220821
504,-0.64161247,0.17457207,1.0457189
505,-0.58515763,-2.0930781,0.5320586
506,-0.5267428,-2.5797827,1.1019117
507,0.7456774,0.4740523,1.1301945
508,-1.9292989,-0.8344965,0.7862395
509,-1.1606104,-1.1693588,0.5880025
510,-1.4392498,0.52093065,-0.3612739
511,0.49166226,-0.61273533,1.873657
512,-0.89026636,-0.57967275,-0.9514187
513,-0.2734824,0.10600314,0.3614535
514,-0.5695453,-0.9832401,-0.52849495
515,-0.92605114,1.7839576,-0.77907044
516,0.10294317,-1.271549,1.7683378
517,-0.039423693,-1.4428359,1.5205897
518,-0.7220066,-0.9781788,1.3338282
519,0.7689185,-0.070878685,1.4156543
520,-2.8471708,-1.3802657,0.74217016
521,-0.910074,-1.6578984,0.55597746
522,-0.6557072,-2.3729315,1.8168459
523,-1.346289,-0.6929879,0.7783256
524,-0.48705512,-1.3845965,1.6996818
525,-1.7610126,-0.48709586,0.63731223
526,-1.5686914,-2.7804866,-2.1489792
527,0.24752288,-0.022921579,2.1060646
528,-1.1896567,0.5515691,1.6151655
529,-0.8866447,-0.7548398,1.6817803
530,0.08794531,-0.92560583,0.34122726
531,-2.16729,-0.37173092,1.0121926
532,-1.6951727,-0.26534578,-0.002134045
533,-0.29918787,0.058542714,1.3875347
534,-0.44933873,-1.6013398,0.5860031
535,-0.47130775,-1.6836823,2.3051972
536,-0.9498914,-2.9489255,-0.36344856
537,-2.4540784,-1.7515765,-0.2772073
538,-0.035751086,0.41492164,1.3685998
539,-2.2570078,-1.5959159,0.78831375
540,-1.3217983,-0.9953883,0.473029
541,-0.28460607,-1.7168303,-0.4577119
542,-0.3741568,-1.9908401,0.40057924
543,-0.99088633,-0.026208187,0.59133834
544,0.24572505,-0.8421436,1.0304945
545,-2.1803458,-1.2538573,0.83371896
546,0.64300585,-0.91601896,-1.4032104
547,-0.34411412,-0.49153405,1.7694424
548,-0.68761253,-1.574036,1.286049
549,-1.0387537,-1.7227278,1.455934
550,1.1290271,-1.9990788,1.5440601
551,-1.4617518,-1.0841331,-0.020026444
552,0.5265672,-1.7281114,2.4331005
553,0.25278774,-2.0530248,0.40488535
554,-0.39144504,0.8085669,0.9451749
555,-0.07027412,-1.9030304,0.75930315
556,0.32874045,1.3714942,-0.3610565
557,-1.5146599,-1.7444367,1.0576942
558,0.30560085,-0.7655678,1.6120368
559,-0.6975557,-1.1139085,-0.2615773
560,-1.4379051,-1.790603,-0.7974277
561,-0.2231616,0.5525266,2.8705726
562,-1.7658888,-1.2788109,0.6516497
563,-1.3309244,0.20331548,0.25036994
564,-2.0084064,-0.4503884,0.6894066
565,-1.3486596,-1.8380831,1.1698502
566,-0.30519447,-0.679583,1.2582088
567,-0.49141994,-1.1167443,0.18733339
568,-0.910681,-1.6386459,-0.5866178
569,1.0418317,0.2717763,0.8095031
570,-0.31664202,1.7515308,1.6792264
571,-1.0976433,0.6708848,1.6800838
572,-0.302239,-2.0908275,0.8713376
573,0.10410554,-0.42041025,0.20701109
574,-2.036464,-1.0260191,1.7503076
575,0.4174224,-1.9311342,1.2162981
576,0.52194464,-0.60835093,-0.13689099
577,-0.74415326,-1.1851684,-0.042842504
578,-1.884524,-2.225588,-1.0681263
579,-2.4351468,1.0725508,1.4242378
580,-0.2113126,-0.62366664,2.1535559
581,-2.1845498,-1.6824826,0.5262618
582,-0.6684984,0.07670299,1.1942433
583,0.3976501,-1.2167321,1.8632698
584,0.46816686,-0.8018065,1.5106208
585,-0.86861444,-1.7494376,1.4543315
586,-0.8810197,-0.99026257,1.1081547
587,0.35120136,-0.7060993,1.4843096
588,-2.631212,-0.1956718,0.21708447
589,-0.38189843,-2.1592488,1.3285264
590,-3.5562134,-0.25357917,0.57874876
591,-0.76070106,-2.4021304,-0.37471488
592,1.5487528,-0.596325,-0.024924135
593,-1.6452694,-2.6132355,0.97539306
594,-0.68740976,-1.1353085,1.7119726
595,0.51682377,-2.8698082,0.22479111
596,-0.06689019,-0.31047773,0.6917457
597,-1.7498778,-0.32769942,1.3083863
598,-0.30787998,-1.4008825,1.2664626
599,1.4342365,-0.6475385,1.3443362
600,-0.32215416,-1.0482979,0.22713907
601,-1.3654906,-0.8326417,-0.3583341
602,-2.0118897,-0.46666926,0.13130534
603,-0.9038077,-1.2469873,0.32741606
604,-1.1075512,-0.41906056,1.3504227
605,-1.8681331,-0.1840147,1.1136987
606,-0.76893437,-2.1562347,0.1389369
607,0.4116404,-1.1479374,2.0612903
608,-0.66335565,-0.7455666,0.7836383
609,-0.5874606,-0.08402951,1.5188177
610,-1.6155276,-1.3029104,0.5563815
611,-0.19235642,-0.4454381,1.4925475
612,-2.1313546,-0.26264763,1.0329803
613,-0.65868586,-0.45007277,1.8928711
614,-0.6769726,-2.1756139,2.1749983
615,-0.31809327,-1.8172745,-1.0285219
616,-0.26130646,0.74550945,2.160638
617,0.61283433,-0.48601383,1.7337188
618,-1.3646387,0.113921694,1.0868138
619,-0.70438725,-1.2595258,1.1538562
620,0.26387116,0.5062924,3.0150797
621,0.24711902,-2.1322064,0.587595
622,1.4508234,-1.0609139,0.5920551
623,-1.8234681,0.08558355,1.7592782
624,-0.88920593,-0.3073947,0.44739702
625,-0.20888872,-1.3307886,0.7553127
626,-0.34021926,0.6482762,1.5060816
627,-1.4205365,-2.2881792,0.3239734
628,-1.2344677,-0.025285432,1.6046462
629,0.7172127,-0.7853257,0.99555403
630,-0.89652526,-0.69784915,1.7358263
631,-1.6480877,-1.0306073,0.19113441
632,0.047051657,0.14101464,2.8022072
633,-1.5250342,-0.5360585,1.3002795
634,-1.6796433,-1.1347508,-1.4422597
635,-1.0395153,-0.8154629,0.019972283
636,-0.4263005,-1.1662703,1.135179
637,-1.1355363,-0.5684335,1.3736199
638,-2.776005,-2.5785773,-0.033381525
639,-2.76907,2.164618,1.2216789
640,0.3413184,1.8254013,0.97458994
641,-0.7876558,-0.87249476,1.6858239
642,-0.69844025,-0.47590643,2.1818728
643,-0.2133647,-2.199233,1.4186683
644,0.2604489,0.20923167,-0.61644554
645,0.26287493,-1.1858581,1.646208
646,-0.180786,0.22818808,1.5169506
647,-1.0523342,-0.87905943,1.9302413
648,-0.11322578,0.13697574,2.584287
649,-0.619024,0.36528933,3.0110676
